02:24:05.384 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
02:33:16.088 [http-nio-8088-exec-72] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:16.092 [http-nio-8088-exec-73] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:16.093 [http-nio-8088-exec-73] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:16.093 [http-nio-8088-exec-73] INFO  c.c.l.MyServletRequestListener - request end
02:33:16.093 [http-nio-8088-exec-73] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:16.100 [http-nio-8088-exec-74] INFO  c.c.l.MyServletRequestListener - session id为：null
02:33:16.101 [http-nio-8088-exec-74] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/carousels/getAllCarousels
02:33:16.108 [http-nio-8088-exec-74] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getAllCarousels，在该方法执行之前执行====
02:33:16.133 [http-nio-8088-exec-74] INFO  c.c.c.mobile.CarouselController - 获取所有轮播图信息: [Carousel(id=1, imageUrl=http://127.0.0.1:8088/v1/getLatestImage?fileName=88888888_20240701154410_1890x600-1.jpg, redirectUrl=https://example.com, isEnabled=true, createTime=2024-06-29 15:27:04, updateTime=2024-07-01 08:01:01, isDeleted=false)]
02:33:16.136 [http-nio-8088-exec-74] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:16.137 [http-nio-8088-exec-74] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:16.137 [http-nio-8088-exec-74] INFO  c.c.l.MyServletRequestListener - request end
02:33:16.137 [http-nio-8088-exec-74] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:16.152 [http-nio-8088-exec-75] INFO  c.c.l.MyServletRequestListener - session id为：null
02:33:16.153 [http-nio-8088-exec-75] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:33:16.155 [http-nio-8088-exec-75] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:33:16.161 [http-nio-8088-exec-75] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:16.161 [http-nio-8088-exec-75] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:16.161 [http-nio-8088-exec-75] INFO  c.c.l.MyServletRequestListener - request end
02:33:16.162 [http-nio-8088-exec-75] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:16.177 [http-nio-8088-exec-76] INFO  c.c.l.MyServletRequestListener - session id为：null
02:33:16.178 [http-nio-8088-exec-76] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:33:16.182 [http-nio-8088-exec-76] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:33:16.192 [http-nio-8088-exec-76] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:16.193 [http-nio-8088-exec-76] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:16.195 [http-nio-8088-exec-76] INFO  c.c.l.MyServletRequestListener - request end
02:33:16.195 [http-nio-8088-exec-76] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:17.225 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=107, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:33:22.230 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=108, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:33:27.315 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=109, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:33:29.884 [http-nio-8088-exec-77] INFO  c.c.l.MyServletRequestListener - session id为：null
02:33:29.885 [http-nio-8088-exec-77] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:33:29.889 [http-nio-8088-exec-77] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:33:29.890 [http-nio-8088-exec-78] INFO  c.c.l.MyServletRequestListener - session id为：null
02:33:29.890 [http-nio-8088-exec-78] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:33:29.893 [http-nio-8088-exec-77] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:29.894 [http-nio-8088-exec-77] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:29.894 [http-nio-8088-exec-77] INFO  c.c.l.MyServletRequestListener - request end
02:33:29.894 [http-nio-8088-exec-77] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:29.895 [http-nio-8088-exec-78] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:33:29.900 [http-nio-8088-exec-79] INFO  c.c.l.MyServletRequestListener - session id为：null
02:33:29.901 [http-nio-8088-exec-79] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/carousels/getAllCarousels
02:33:29.904 [http-nio-8088-exec-78] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:29.904 [http-nio-8088-exec-78] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:29.909 [http-nio-8088-exec-78] INFO  c.c.l.MyServletRequestListener - request end
02:33:29.910 [http-nio-8088-exec-78] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:29.915 [http-nio-8088-exec-79] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getAllCarousels，在该方法执行之前执行====
02:33:29.942 [http-nio-8088-exec-79] INFO  c.c.c.mobile.CarouselController - 获取所有轮播图信息: [Carousel(id=1, imageUrl=http://127.0.0.1:8088/v1/getLatestImage?fileName=88888888_20240701154410_1890x600-1.jpg, redirectUrl=https://example.com, isEnabled=true, createTime=2024-06-29 15:27:04, updateTime=2024-07-01 08:01:01, isDeleted=false)]
02:33:29.946 [http-nio-8088-exec-79] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:29.947 [http-nio-8088-exec-79] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:29.948 [http-nio-8088-exec-79] INFO  c.c.l.MyServletRequestListener - request end
02:33:29.948 [http-nio-8088-exec-79] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:29.964 [http-nio-8088-exec-80] INFO  c.c.l.MyServletRequestListener - session id为：null
02:33:29.971 [http-nio-8088-exec-80] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:33:29.977 [http-nio-8088-exec-80] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:33:29.992 [http-nio-8088-exec-80] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:29.993 [http-nio-8088-exec-80] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:29.993 [http-nio-8088-exec-80] INFO  c.c.l.MyServletRequestListener - request end
02:33:29.993 [http-nio-8088-exec-80] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:29.999 [http-nio-8088-exec-81] INFO  c.c.l.MyServletRequestListener - session id为：null
02:33:30.000 [http-nio-8088-exec-81] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:33:30.003 [http-nio-8088-exec-81] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:33:30.006 [http-nio-8088-exec-81] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:30.006 [http-nio-8088-exec-81] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:30.007 [http-nio-8088-exec-81] INFO  c.c.l.MyServletRequestListener - request end
02:33:30.007 [http-nio-8088-exec-81] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:32.318 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=110, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:33:37.324 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=111, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:33:41.015 [Apollo-RemoteConfigRepository-1] WARN  c.c.f.a.i.AbstractConfigRepository - Sync config failed, will retry. Repository class com.ctrip.framework.apollo.internals.RemoteConfigRepository, reason: Get config services failed from http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81 [Cause: java.io.IOException: Server returned HTTP response code: 502 for URL: http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81 [Cause: Server returned HTTP response code: 502 for URL: http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81 [Cause: Server returned HTTP response code: 502 for URL: http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81]]]
02:33:42.329 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=112, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:33:47.335 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=113, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:33:52.073 [Apollo-RemoteConfigRepository-1] WARN  c.c.f.a.i.AbstractConfigRepository - Sync config failed, will retry. Repository class com.ctrip.framework.apollo.internals.RemoteConfigRepository, reason: Get config services failed from http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81 [Cause: java.io.IOException: Server returned HTTP response code: 502 for URL: http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81 [Cause: Server returned HTTP response code: 502 for URL: http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81 [Cause: Server returned HTTP response code: 502 for URL: http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81]]]
02:33:52.343 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=114, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:33:57.346 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=115, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:33:58.142 [http-nio-8088-exec-82] INFO  c.c.l.MyServletRequestListener - session id为：null
02:33:58.142 [http-nio-8088-exec-82] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:33:58.145 [http-nio-8088-exec-82] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:33:58.147 [http-nio-8088-exec-82] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:58.147 [http-nio-8088-exec-82] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:58.148 [http-nio-8088-exec-82] INFO  c.c.l.MyServletRequestListener - request end
02:33:58.149 [http-nio-8088-exec-82] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:58.150 [http-nio-8088-exec-82] INFO  c.c.l.MyServletRequestListener - session id为：null
02:33:58.150 [http-nio-8088-exec-82] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:33:58.155 [http-nio-8088-exec-82] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:33:58.160 [http-nio-8088-exec-84] INFO  c.c.l.MyServletRequestListener - session id为：null
02:33:58.160 [http-nio-8088-exec-82] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:58.160 [http-nio-8088-exec-84] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/carousels/getAllCarousels
02:33:58.161 [http-nio-8088-exec-82] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:58.161 [http-nio-8088-exec-82] INFO  c.c.l.MyServletRequestListener - request end
02:33:58.161 [http-nio-8088-exec-82] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:58.168 [http-nio-8088-exec-84] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getAllCarousels，在该方法执行之前执行====
02:33:58.213 [http-nio-8088-exec-84] INFO  c.c.c.mobile.CarouselController - 获取所有轮播图信息: [Carousel(id=1, imageUrl=http://127.0.0.1:8088/v1/getLatestImage?fileName=88888888_20240701154410_1890x600-1.jpg, redirectUrl=https://example.com, isEnabled=true, createTime=2024-06-29 15:27:04, updateTime=2024-07-01 08:01:01, isDeleted=false)]
02:33:58.218 [http-nio-8088-exec-84] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:58.219 [http-nio-8088-exec-84] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:58.220 [http-nio-8088-exec-84] INFO  c.c.l.MyServletRequestListener - request end
02:33:58.220 [http-nio-8088-exec-84] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:58.246 [http-nio-8088-exec-85] INFO  c.c.l.MyServletRequestListener - session id为：null
02:33:58.247 [http-nio-8088-exec-85] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:33:58.255 [http-nio-8088-exec-85] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:33:58.260 [http-nio-8088-exec-85] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:58.261 [http-nio-8088-exec-85] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:58.262 [http-nio-8088-exec-85] INFO  c.c.l.MyServletRequestListener - request end
02:33:58.262 [http-nio-8088-exec-85] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:33:58.273 [http-nio-8088-exec-86] INFO  c.c.l.MyServletRequestListener - session id为：null
02:33:58.273 [http-nio-8088-exec-86] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:33:58.275 [http-nio-8088-exec-86] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:33:58.279 [http-nio-8088-exec-86] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:33:58.279 [http-nio-8088-exec-86] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:33:58.281 [http-nio-8088-exec-86] INFO  c.c.l.MyServletRequestListener - request end
02:33:58.281 [http-nio-8088-exec-86] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:01.157 [http-nio-8088-exec-87] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:01.157 [http-nio-8088-exec-87] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:01.158 [http-nio-8088-exec-87] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:01.160 [http-nio-8088-exec-87] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:01.160 [http-nio-8088-exec-87] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:01.160 [http-nio-8088-exec-87] INFO  c.c.l.MyServletRequestListener - request end
02:34:01.161 [http-nio-8088-exec-87] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:01.202 [http-nio-8088-exec-88] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:01.202 [http-nio-8088-exec-88] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:01.206 [http-nio-8088-exec-88] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:01.210 [http-nio-8088-exec-88] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:01.210 [http-nio-8088-exec-88] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:01.211 [http-nio-8088-exec-88] INFO  c.c.l.MyServletRequestListener - request end
02:34:01.211 [http-nio-8088-exec-88] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:01.213 [http-nio-8088-exec-89] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:01.213 [http-nio-8088-exec-90] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:01.213 [http-nio-8088-exec-89] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/productsCarousels/getProductsCarouselsById/1
02:34:01.213 [http-nio-8088-exec-90] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/carousels/getAllCarousels
02:34:01.216 [http-nio-8088-exec-90] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getAllCarousels，在该方法执行之前执行====
02:34:01.261 [http-nio-8088-exec-89] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getProductsCarouselsById，在该方法执行之前执行====
02:34:01.288 [http-nio-8088-exec-89] INFO  c.c.c.c.ProductsCarouselsController - 通过ID获取横向轮播图商品配置: ProductsCarousels(id=1, products=null, createTime=2024-07-21 14:14:49, updateTime=2024-07-21 14:14:49, isDeleted=false)
02:34:01.289 [http-nio-8088-exec-89] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:01.289 [http-nio-8088-exec-90] INFO  c.c.c.mobile.CarouselController - 获取所有轮播图信息: [Carousel(id=1, imageUrl=http://127.0.0.1:8088/v1/getLatestImage?fileName=88888888_20240701154410_1890x600-1.jpg, redirectUrl=https://example.com, isEnabled=true, createTime=2024-06-29 15:27:04, updateTime=2024-07-01 08:01:01, isDeleted=false)]
02:34:01.289 [http-nio-8088-exec-89] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:01.290 [http-nio-8088-exec-89] INFO  c.c.l.MyServletRequestListener - request end
02:34:01.290 [http-nio-8088-exec-89] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:01.291 [http-nio-8088-exec-90] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:01.291 [http-nio-8088-exec-90] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:01.291 [http-nio-8088-exec-90] INFO  c.c.l.MyServletRequestListener - request end
02:34:01.292 [http-nio-8088-exec-90] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:01.302 [http-nio-8088-exec-91] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:01.302 [http-nio-8088-exec-91] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:01.304 [http-nio-8088-exec-91] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:01.306 [http-nio-8088-exec-91] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:01.306 [http-nio-8088-exec-91] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:01.307 [http-nio-8088-exec-91] INFO  c.c.l.MyServletRequestListener - request end
02:34:01.307 [http-nio-8088-exec-91] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:01.311 [http-nio-8088-exec-92] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:01.311 [http-nio-8088-exec-92] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:01.312 [http-nio-8088-exec-92] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:01.317 [http-nio-8088-exec-92] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:01.317 [http-nio-8088-exec-92] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:01.318 [http-nio-8088-exec-92] INFO  c.c.l.MyServletRequestListener - request end
02:34:01.318 [http-nio-8088-exec-92] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:01.927 [http-nio-8088-exec-93] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:01.927 [http-nio-8088-exec-94] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:01.927 [http-nio-8088-exec-93] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:01.927 [http-nio-8088-exec-94] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:01.929 [http-nio-8088-exec-94] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:01.929 [http-nio-8088-exec-93] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:01.930 [http-nio-8088-exec-95] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:01.932 [http-nio-8088-exec-95] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/carousels/getAllCarousels
02:34:01.933 [http-nio-8088-exec-93] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:01.933 [http-nio-8088-exec-93] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:01.934 [http-nio-8088-exec-93] INFO  c.c.l.MyServletRequestListener - request end
02:34:01.934 [http-nio-8088-exec-94] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:01.934 [http-nio-8088-exec-93] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:01.934 [http-nio-8088-exec-94] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:01.935 [http-nio-8088-exec-94] INFO  c.c.l.MyServletRequestListener - request end
02:34:01.935 [http-nio-8088-exec-94] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:01.940 [http-nio-8088-exec-95] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getAllCarousels，在该方法执行之前执行====
02:34:02.019 [http-nio-8088-exec-95] INFO  c.c.c.mobile.CarouselController - 获取所有轮播图信息: [Carousel(id=1, imageUrl=http://127.0.0.1:8088/v1/getLatestImage?fileName=88888888_20240701154410_1890x600-1.jpg, redirectUrl=https://example.com, isEnabled=true, createTime=2024-06-29 15:27:04, updateTime=2024-07-01 08:01:01, isDeleted=false)]
